TokenId,Airdrop receiver,Owner,ProjectId,Is still in airdrop wallet
0,0x686bd755b9396e93eb924da11f78f3c92076494e,0xf523011fc571d67beb53ee108fdeb010d1addbe9,0,FALSE
1,0x686bd755b9396e93eb924da11f78f3c92076494e,0xa0154806082520f28414df5636203596ec38bb3a,1,FALSE
2,0x686bd755b9396e93eb924da11f78f3c92076494e,0xe266e760c4a84bd8708fcecbccefe3ff47473705,2,FALSE
3,0x686bd755b9396e93eb924da11f78f3c92076494e,0xf429690d7f1b2ef1dd77c150831f4367e366aeac,3,FALSE
4,0x686bd755b9396e93eb924da11f78f3c92076494e,0x686bd755b9396e93eb924da11f78f3c92076494e,4,TRUE
5,0x686bd755b9396e93eb924da11f78f3c92076494e,0x496b8e6892f7ca1fd523aa33897ff7076b420ce4,5,FALSE
6,0x686bd755b9396e93eb924da11f78f3c92076494e,0x0c192889c5a96fb5a541df829b5233b9df3418e6,6,FALSE
7,0x686bd755b9396e93eb924da11f78f3c92076494e,0x7e6d4810ea233d7588e3675d704571e29c4bcbba,7,FALSE
8,0x686bd755b9396e93eb924da11f78f3c92076494e,0xf1da6e2d387e9da611dac8a7fc587eaa4b010013,8,FALSE
9,0x686bd755b9396e93eb924da11f78f3c92076494e,0xa31d98b1aa71a99565ec2564b81f834e90b1097b,9,FALSE
10,0x686bd755b9396e93eb924da11f78f3c92076494e,0x865e06473466cb94514c4003ece2c78ee62b43a7,10,FALSE
11,0x686bd755b9396e93eb924da11f78f3c92076494e,0x686bd755b9396e93eb924da11f78f3c92076494e,11,TRUE
12,0x686bd755b9396e93eb924da11f78f3c92076494e,0x686bd755b9396e93eb924da11f78f3c92076494e,12,TRUE
13,0x686bd755b9396e93eb924da11f78f3c92076494e,0xc4baf9b4ce2ae850a7e1ff2a0b796242d0be405d,13,FALSE
14,0x686bd755b9396e93eb924da11f78f3c92076494e,0x686bd755b9396e93eb924da11f78f3c92076494e,14,TRUE
15,0x686bd755b9396e93eb924da11f78f3c92076494e,0x67580561ba59d3d59dfc854c9399d63e93c08d25,15,FALSE
16,0x686bd755b9396e93eb924da11f78f3c92076494e,0xe46db976d3cd8d617b96b595ca4a6e02915bdbf0,16,FALSE
17,0x686bd755b9396e93eb924da11f78f3c92076494e,0xe5451a8651ff622fb3a111633e0c709379aaf4a1,17,FALSE
18,0x686bd755b9396e93eb924da11f78f3c92076494e,0x686bd755b9396e93eb924da11f78f3c92076494e,18,TRUE
19,0x686bd755b9396e93eb924da11f78f3c92076494e,0x6ce9f49239e8adaf5bda1154262a3a054fad9db3,19,FALSE
20,0x686bd755b9396e93eb924da11f78f3c92076494e,0x686bd755b9396e93eb924da11f78f3c92076494e,20,TRUE
21,0x90e12d67f4eff761fe123b113d182e3ff05940aa,0x39c4cfb864e8936f9fc221fe5354543020d6fb7f,11,FALSE
22,0x27e85aa89f087555ba5f2f5ca580167d40b40b81,0x27e85aa89f087555ba5f2f5ca580167d40b40b81,11,TRUE
23,0x1e67c3b82084c1909110624bb2a0d9d20c2a4bf2,0x87e91205adab9e2b0be9f7562af3f5b42fad0838,11,FALSE
24,0x46a588c7207cca7813f78bd6aa4aca461c57119d,0x08e89da39aaff408e3443c18ab0ec7085eadcbbc,11,FALSE
25,0xbdca0a84c5c9f67cdcc615e60221c088971620e4,0xbdca0a84c5c9f67cdcc615e60221c088971620e4,11,TRUE
26,0xfe49a7be7b42fffa70227db9ec2ee7fa5ab77063,0x05292f8b6a2dbb72a090400e0b8544e5ee58aaa0,11,FALSE
27,0x277664f432e9b606242fb18d9bf36623a9006135,0x277664f432e9b606242fb18d9bf36623a9006135,11,TRUE
28,0xc6d472f5ea7a085ac368b4eca8aed037c7646eec,0x5abed1844d09dd6422d0a2446045ee230fb97506,11,FALSE
29,0xb4f2ce3bd9afb8e4d08901840f025d679240f86b,0xb4f2ce3bd9afb8e4d08901840f025d679240f86b,11,TRUE
30,0x17526dd2955c6d7b4450bf066d196d7001e70804,0x17526dd2955c6d7b4450bf066d196d7001e70804,11,TRUE
31,0x0036631a63825c3ceb8c835a9e3c1ad1424a54c2,0x0036631a63825c3ceb8c835a9e3c1ad1424a54c2,0,TRUE
32,0x0066b808deeb475ddac56cfe3ef148d003b60bba,0x0066b808deeb475ddac56cfe3ef148d003b60bba,2,TRUE
33,0x006cc4613c3fd72c43f86bef9de79f9cb33a3b80,0x006cc4613c3fd72c43f86bef9de79f9cb33a3b80,20,TRUE
34,0x007b4cea95de262970cf6d2f26e6a17b546cb9ca,0x007b4cea95de262970cf6d2f26e6a17b546cb9ca,18,TRUE
35,0x00a502e608b7d0befe29c65ba87ef66a17801889,0x00a502e608b7d0befe29c65ba87ef66a17801889,9,TRUE
36,0x00acf1f79ff43b1ff5b4ff28b537cbf27445869f,0x00acf1f79ff43b1ff5b4ff28b537cbf27445869f,1,TRUE
37,0x00d95a70d92d210d193a2598a37692a437d4f8b5,0x00d95a70d92d210d193a2598a37692a437d4f8b5,13,TRUE
38,0x010d09ddd06776f28361556f02d3cc137960876e,0x010d09ddd06776f28361556f02d3cc137960876e,6,TRUE
39,0x010d09ddd06776f28361556f02d3cc137960876e,0x010d09ddd06776f28361556f02d3cc137960876e,6,TRUE
40,0x010d09ddd06776f28361556f02d3cc137960876e,0x010d09ddd06776f28361556f02d3cc137960876e,6,TRUE
41,0x0122b7176c1b1c055e5bcd639c94feabea7c7062,0x0122b7176c1b1c055e5bcd639c94feabea7c7062,5,TRUE
42,0x015010fc83f429f08929aab7eacb48b277f60f03,0x015010fc83f429f08929aab7eacb48b277f60f03,5,TRUE
43,0x01a25729302b49e25a0c8f315e83e732eba524fe,0x01a25729302b49e25a0c8f315e83e732eba524fe,7,TRUE
44,0x01a4e75ba0933eb53108516c04309e5d0fc0a456,0x01a4e75ba0933eb53108516c04309e5d0fc0a456,6,TRUE
45,0x01d200712e740a7784e35c05c677c272b7366885,0x01d200712e740a7784e35c05c677c272b7366885,20,TRUE
46,0x01deef8b494a5539239ace5da7a88b1075edf192,0x01deef8b494a5539239ace5da7a88b1075edf192,18,TRUE
47,0x01ea7683724e84f360b4630c88cd329fa1514722,0x01ea7683724e84f360b4630c88cd329fa1514722,1,TRUE
48,0x020358f2cb468b09c4a7010eaadced76963b2bfc,0x020358f2cb468b09c4a7010eaadced76963b2bfc,16,TRUE
49,0x021d7aa603cc2c635e2a7397d2b43e9544f21595,0x021d7aa603cc2c635e2a7397d2b43e9544f21595,9,TRUE
50,0x02245c0a611064ed72cf9610eeaca045ff8aea39,0x02245c0a611064ed72cf9610eeaca045ff8aea39,20,TRUE
51,0x02245c0a611064ed72cf9610eeaca045ff8aea39,0x02245c0a611064ed72cf9610eeaca045ff8aea39,20,TRUE
52,0x0240ced4de4edd91884027f2e06a1780331fab74,0xc6df00238c243ce90e51c928c29f9e28c69d5e5a,0,FALSE
53,0x024617477119eb697673ca64580dccc16817965e,0x024617477119eb697673ca64580dccc16817965e,8,TRUE
54,0x0248b4de6281b2f0ccaed99e3ac95f20fd492308,0x0248b4de6281b2f0ccaed99e3ac95f20fd492308,1,TRUE
55,0x024d85556e4364d2d3fc71559c8cfcbb8ae5feb0,0x024d85556e4364d2d3fc71559c8cfcbb8ae5feb0,8,TRUE
56,0x02943529d1e692e3281c77f37af56972b09e1498,0x02943529d1e692e3281c77f37af56972b09e1498,14,TRUE
57,0x02d0ca06bdfe61a4acec10c15eefaef694928535,0x02d0ca06bdfe61a4acec10c15eefaef694928535,18,TRUE
58,0x02e5b4fab94800b8c61585df86f8ee6924d1ea5e,0x02e5b4fab94800b8c61585df86f8ee6924d1ea5e,8,TRUE
59,0x02e5b4fab94800b8c61585df86f8ee6924d1ea5e,0x02e5b4fab94800b8c61585df86f8ee6924d1ea5e,8,TRUE
60,0x030cd8b9aa6b7cef3b66371f3c3094aee60b3715,0x030cd8b9aa6b7cef3b66371f3c3094aee60b3715,6,TRUE
61,0x033024fe298e2007ccbbc7ee9200d705688530a0,0x033024fe298e2007ccbbc7ee9200d705688530a0,16,TRUE
62,0x0333f6c7b94c154f8c3d8f89cc34523103aab704,0x5f31e690be2b394f1c8d569239b16450cb59b15f,16,FALSE
63,0x0333f6c7b94c154f8c3d8f89cc34523103aab704,0x6f4e3617db82be3aa2f470de50051f7b3f95be9b,0,FALSE
64,0x0333f6c7b94c154f8c3d8f89cc34523103aab704,0x65de6475258e3736e5c7d502d2c0a45710c9ec37,0,FALSE
65,0x03358e766d67e98eec7913043927d6b16b75d14c,0x03358e766d67e98eec7913043927d6b16b75d14c,11,TRUE
66,0x03424cea2eb3f7a540b65ee25e52b6202f129f4f,0x03424cea2eb3f7a540b65ee25e52b6202f129f4f,13,TRUE
67,0x03494ab5ece530a37db77c9a72a21d63d042021a,0x03494ab5ece530a37db77c9a72a21d63d042021a,18,TRUE
68,0x036403fbfe5e7349f09cb1b2275e4a652ea565d4,0x5f31e690be2b394f1c8d569239b16450cb59b15f,18,FALSE
69,0x0365c09c94622d678220d435ae6dbc12984a8792,0x0365c09c94622d678220d435ae6dbc12984a8792,0,TRUE
70,0x0373b214a437a0692e29ba651f6ba27357a9ebbc,0x0373b214a437a0692e29ba651f6ba27357a9ebbc,0,TRUE
71,0x037a50e9c06d87507b4c136a9305a5227e3b1e53,0x037a50e9c06d87507b4c136a9305a5227e3b1e53,18,TRUE
72,0x037a50e9c06d87507b4c136a9305a5227e3b1e53,0x037a50e9c06d87507b4c136a9305a5227e3b1e53,18,TRUE
73,0x037a50e9c06d87507b4c136a9305a5227e3b1e53,0x037a50e9c06d87507b4c136a9305a5227e3b1e53,18,TRUE
74,0x0395b3d0aa9fd5670dd773ab63017cac21931972,0x0395b3d0aa9fd5670dd773ab63017cac21931972,0,TRUE
75,0x0396e41347f6a8ca45b4a3efa82c436786dd44b5,0x0396e41347f6a8ca45b4a3efa82c436786dd44b5,11,TRUE
76,0x0396e41347f6a8ca45b4a3efa82c436786dd44b5,0x0396e41347f6a8ca45b4a3efa82c436786dd44b5,0,TRUE
77,0x0396e41347f6a8ca45b4a3efa82c436786dd44b5,0x0396e41347f6a8ca45b4a3efa82c436786dd44b5,0,TRUE
78,0x03b367733f46743534c9bb13bd4fb5ae2780babc,0x03b367733f46743534c9bb13bd4fb5ae2780babc,3,TRUE
79,0x03b367733f46743534c9bb13bd4fb5ae2780babc,0x03b367733f46743534c9bb13bd4fb5ae2780babc,3,TRUE
80,0x03c10e610801b45519b5cd22dcdcf6516de27405,0x03c10e610801b45519b5cd22dcdcf6516de27405,0,TRUE
81,0x03dd88e72721b8078cf3759a6c08ad509de836a8,0x03dd88e72721b8078cf3759a6c08ad509de836a8,14,TRUE
82,0x047064a07eae3511751eaa688c7bda6ec494c99e,0x047064a07eae3511751eaa688c7bda6ec494c99e,3,TRUE
83,0x047064a07eae3511751eaa688c7bda6ec494c99e,0x047064a07eae3511751eaa688c7bda6ec494c99e,2,TRUE
84,0x047064a07eae3511751eaa688c7bda6ec494c99e,0x047064a07eae3511751eaa688c7bda6ec494c99e,1,TRUE
85,0x047064a07eae3511751eaa688c7bda6ec494c99e,0x047064a07eae3511751eaa688c7bda6ec494c99e,2,TRUE
86,0x047064a07eae3511751eaa688c7bda6ec494c99e,0x047064a07eae3511751eaa688c7bda6ec494c99e,3,TRUE
87,0x047064a07eae3511751eaa688c7bda6ec494c99e,0x047064a07eae3511751eaa688c7bda6ec494c99e,3,TRUE
88,0x047064a07eae3511751eaa688c7bda6ec494c99e,0x047064a07eae3511751eaa688c7bda6ec494c99e,3,TRUE
89,0x047064a07eae3511751eaa688c7bda6ec494c99e,0x047064a07eae3511751eaa688c7bda6ec494c99e,0,TRUE
90,0x047ccc087bc83bf783757adb1efd8e98636a8fe9,0x047ccc087bc83bf783757adb1efd8e98636a8fe9,14,TRUE
91,0x047ccc087bc83bf783757adb1efd8e98636a8fe9,0x047ccc087bc83bf783757adb1efd8e98636a8fe9,14,TRUE
92,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,3,TRUE
93,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,3,TRUE
94,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,3,TRUE
95,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,3,TRUE
96,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,3,TRUE
97,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,3,TRUE
98,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,0x0481ac68cc3cb70f71c537c9cc14a6ddc29881b1,3,TRUE
99,0x0486cfc8170391a1fe54725efe7248a7d42c85bc,0x0486cfc8170391a1fe54725efe7248a7d42c85bc,6,TRUE
100,0x048a4695e0a68b897491c22d19eff8cb5bb50c59,0x048a4695e0a68b897491c22d19eff8cb5bb50c59,19,TRUE
101,0x049808d5eaa90a2665b9703d2246dded34f1eb73,0x049808d5eaa90a2665b9703d2246dded34f1eb73,12,TRUE
102,0x04d4d4e3704217ee203a7e11ad40bb4b8f160db1,0x04d4d4e3704217ee203a7e11ad40bb4b8f160db1,10,TRUE
103,0x053f21be9bfd2fe86bc4a1f8d689fa436b60414a,0x053f21be9bfd2fe86bc4a1f8d689fa436b60414a,12,TRUE
104,0x053f4ab1ec5a48c7003fd8a11ffd01769ac2de05,0x053f4ab1ec5a48c7003fd8a11ffd01769ac2de05,10,TRUE
105,0x053f4ab1ec5a48c7003fd8a11ffd01769ac2de05,0x053f4ab1ec5a48c7003fd8a11ffd01769ac2de05,1,TRUE
106,0x0570b2ef81ed0f80004a5fdbfea348175b477841,0x0570b2ef81ed0f80004a5fdbfea348175b477841,7,TRUE
107,0x05a99aa70a5670319eaa572c628c75903568f400,0x05a99aa70a5670319eaa572c628c75903568f400,0,TRUE
108,0x05a99aa70a5670319eaa572c628c75903568f400,0x05a99aa70a5670319eaa572c628c75903568f400,0,TRUE
109,0x05aae075a3a989b202a2156091169df5f8ad05e0,0x05aae075a3a989b202a2156091169df5f8ad05e0,14,TRUE
110,0x05b890276a5f5dfd3eb1c2d208f6dfc41fcc23e9,0x05b890276a5f5dfd3eb1c2d208f6dfc41fcc23e9,8,TRUE
111,0x05f01f44b58b22f7c773b683f6449002903158af,0x05f01f44b58b22f7c773b683f6449002903158af,18,TRUE
112,0x05fb992e94a103ce68e9cc67598975d69eb278a7,0x05fb992e94a103ce68e9cc67598975d69eb278a7,17,TRUE
113,0x061ae2b316ba7808763be9032b23c0a35a64a2be,0x061ae2b316ba7808763be9032b23c0a35a64a2be,8,TRUE
114,0x064db6d28b63379d3756b543b92be8248a7c9f76,0x064db6d28b63379d3756b543b92be8248a7c9f76,5,TRUE
115,0x064db6d28b63379d3756b543b92be8248a7c9f76,0x064db6d28b63379d3756b543b92be8248a7c9f76,5,TRUE
116,0x0683565a53c7887a4b423f54cd114d2058f59480,0x0683565a53c7887a4b423f54cd114d2058f59480,2,TRUE
117,0x06a6712572b532188d499eb5ffe8c4f08e379666,0x06a6712572b532188d499eb5ffe8c4f08e379666,8,TRUE
118,0x06d6f74c14ca13505220751ed21da78c644a9144,0x06d6f74c14ca13505220751ed21da78c644a9144,0,TRUE
119,0x06d7c727a75e4febb595cfcda1ddf2420527eea6,0x06d7c727a75e4febb595cfcda1ddf2420527eea6,7,TRUE
120,0x071d3884f9344ce6b26072c56c6ca5e4555dbb96,0x071d3884f9344ce6b26072c56c6ca5e4555dbb96,16,TRUE
121,0x072a9848a90fa4d7154bd6dd0935116a1136be36,0x072a9848a90fa4d7154bd6dd0935116a1136be36,18,TRUE
122,0x072aaa8bfdd3fa84f0f505c83c0704250e9b90a6,0x072aaa8bfdd3fa84f0f505c83c0704250e9b90a6,8,TRUE
123,0x074fdc302f8d3c0e8b11c80f2a07bf2a3b8ca855,0x074fdc302f8d3c0e8b11c80f2a07bf2a3b8ca855,8,TRUE
124,0x076c0df2460e757c857ae8807ca589c47668628f,0x076c0df2460e757c857ae8807ca589c47668628f,3,TRUE
125,0x07bfc2ce8dee7626c9181c27f5db7acef63f583b,0x07bfc2ce8dee7626c9181c27f5db7acef63f583b,3,TRUE
126,0x08260bc680d7d3d355e688b4a0783638283c7e31,0x08260bc680d7d3d355e688b4a0783638283c7e31,19,TRUE
127,0x085d07d65b41158a1545eecf05316edb5d163b54,0x085d07d65b41158a1545eecf05316edb5d163b54,8,TRUE
128,0x08987d499be8dde2ca777e8ca3af18f12bf89ca3,0x08987d499be8dde2ca777e8ca3af18f12bf89ca3,0,TRUE
129,0x08ceedd2e16e37153081b546cd768146d5754ef3,0x5b8b68ae1b1e3fd7039e6775b755e58e14c654f6,4,FALSE
130,0x08f01aaeeaf49c5aad6ab477e7e53fe038eb2525,0x08f01aaeeaf49c5aad6ab477e7e53fe038eb2525,5,TRUE
131,0x08f01aaeeaf49c5aad6ab477e7e53fe038eb2525,0x08f01aaeeaf49c5aad6ab477e7e53fe038eb2525,5,TRUE
132,0x08f01aaeeaf49c5aad6ab477e7e53fe038eb2525,0x08f01aaeeaf49c5aad6ab477e7e53fe038eb2525,5,TRUE
133,0x092283bc6d7bbe780b117f45bec2192c0bab678e,0x092283bc6d7bbe780b117f45bec2192c0bab678e,15,TRUE
134,0x09419873077d9b43016efb445fc638ec4b56eda0,0x09419873077d9b43016efb445fc638ec4b56eda0,19,TRUE
135,0x095085735f8cc2707b2e659f464c2dc19397ee1f,0x095085735f8cc2707b2e659f464c2dc19397ee1f,16,TRUE
136,0x098cbf21f980856ae9a85d23cdf6133a6ee857aa,0x098cbf21f980856ae9a85d23cdf6133a6ee857aa,14,TRUE
137,0x09952403ad56ac7a4432bad5c34606f953e7aaeb,0x09952403ad56ac7a4432bad5c34606f953e7aaeb,20,TRUE
138,0x09a40d544114dde400a31cd7673cdda258a4cdff,0x09a40d544114dde400a31cd7673cdda258a4cdff,12,TRUE
139,0x09dc9dcb73050400ef07e195cfcb78874c91c22c,0x09dc9dcb73050400ef07e195cfcb78874c91c22c,0,TRUE
140,0x0a1440ff7a51b225758d5baa27a2f436df532f7b,0x0a1440ff7a51b225758d5baa27a2f436df532f7b,5,TRUE
141,0x0a187c6041aeb3c6ef9102fbed2007c6ba35f5c6,0x0a187c6041aeb3c6ef9102fbed2007c6ba35f5c6,1,TRUE
142,0x0a187c6041aeb3c6ef9102fbed2007c6ba35f5c6,0x0a187c6041aeb3c6ef9102fbed2007c6ba35f5c6,14,TRUE
143,0x0a4ab655c6e1d1549a25f99362d617d14c37d0e3,0x0a4ab655c6e1d1549a25f99362d617d14c37d0e3,8,TRUE
144,0x0a83cdc233b5e60a5d9219ad37c62e628d276f68,0x0a83cdc233b5e60a5d9219ad37c62e628d276f68,0,TRUE
145,0x0aaaac358f29ca7290f78651ae9b08285b5e16d4,0x0aaaac358f29ca7290f78651ae9b08285b5e16d4,15,TRUE
146,0x0ac0240f4656dc80684d0df1208bb91c0220725d,0x0ac0240f4656dc80684d0df1208bb91c0220725d,0,TRUE
147,0x0acee96dde1804d152273f9a9b7d884f1901837b,0x0acee96dde1804d152273f9a9b7d884f1901837b,18,TRUE
148,0x0ad763cb4e063e69901451fd9cef7b5e6a00f114,0x0ad763cb4e063e69901451fd9cef7b5e6a00f114,0,TRUE
149,0x0b730a124fb74d2d461b7af521023ee5d11ccbf8,0xb011a3f752e676130f922b22c3327fe22c406af8,11,FALSE
150,0x0b7b29fad316900790e61a579a947350004dcd32,0x0b7b29fad316900790e61a579a947350004dcd32,12,TRUE
151,0x0b9ef309141bb050238d8a73d1fed0dec50a5405,0x0b9ef309141bb050238d8a73d1fed0dec50a5405,1,TRUE
152,0x0baff63e266b7c2ea6e412bb0b9805fa39d4bacf,0x0baff63e266b7c2ea6e412bb0b9805fa39d4bacf,16,TRUE
153,0x0bb75bef057da63a0ae4b25fe9adafd35cd92b87,0x0bb75bef057da63a0ae4b25fe9adafd35cd92b87,1,TRUE
154,0x0bb8c49b33c732657e9fa0f21118f2ddde1f3341,0x0bb8c49b33c732657e9fa0f21118f2ddde1f3341,4,TRUE
155,0x0bbaf4af7344754ca26b5def315756744f5d9e8b,0x0bbaf4af7344754ca26b5def315756744f5d9e8b,18,TRUE
156,0x0bbe8e378891c70a693be79bc91461e621518f32,0x0bbe8e378891c70a693be79bc91461e621518f32,8,TRUE
157,0x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,0x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,1,TRUE
158,0x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,0x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,1,TRUE
159,0x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,0x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,1,TRUE
160,0x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,0x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,1,TRUE
161,0x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,0x0bc6bcdda2356b42ffd79bb9914f3af5d1aad07e,1,TRUE
162,0x0bcc5fe7f4ae819f5447e66ce8473143caa7ef98,0x0bcc5fe7f4ae819f5447e66ce8473143caa7ef98,0,TRUE
163,0x0bcc5fe7f4ae819f5447e66ce8473143caa7ef98,0x0bcc5fe7f4ae819f5447e66ce8473143caa7ef98,0,TRUE
164,0x0bd880e48d9d7b9e2c98bbb395d81ba5b5d1d5a7,0x0bd880e48d9d7b9e2c98bbb395d81ba5b5d1d5a7,12,TRUE
165,0x0bf40e25be00dfc07183525c151612f7586353ec,0x0bf40e25be00dfc07183525c151612f7586353ec,13,TRUE
166,0x0bf40e25be00dfc07183525c151612f7586353ec,0x0bf40e25be00dfc07183525c151612f7586353ec,13,TRUE
167,0x0c1543120bfc7e5715468db77893604679e99499,0x0c1543120bfc7e5715468db77893604679e99499,0,TRUE
168,0x0c1d2178c6d78da28240e0e1760e815e28dc4fea,0x0c1d2178c6d78da28240e0e1760e815e28dc4fea,1,TRUE
169,0x0c322b943b934d90df8deabb71bed6a687241d94,0x0c322b943b934d90df8deabb71bed6a687241d94,15,TRUE
170,0x0c3bab9fa59e41da6725e94c2d774258fd392fa9,0x0c3bab9fa59e41da6725e94c2d774258fd392fa9,0,TRUE
171,0x0c520a37648052812c80081ab3b306b9a53f129e,0x0c520a37648052812c80081ab3b306b9a53f129e,3,TRUE
172,0x0c520a37648052812c80081ab3b306b9a53f129e,0x0c520a37648052812c80081ab3b306b9a53f129e,3,TRUE
173,0x0c520a37648052812c80081ab3b306b9a53f129e,0x0c520a37648052812c80081ab3b306b9a53f129e,3,TRUE
174,0x0c520a37648052812c80081ab3b306b9a53f129e,0x0c520a37648052812c80081ab3b306b9a53f129e,3,TRUE
175,0x0c520a37648052812c80081ab3b306b9a53f129e,0x0c520a37648052812c80081ab3b306b9a53f129e,3,TRUE
176,0x0c520a37648052812c80081ab3b306b9a53f129e,0x0c520a37648052812c80081ab3b306b9a53f129e,3,TRUE
177,0x0c520a37648052812c80081ab3b306b9a53f129e,0x0c520a37648052812c80081ab3b306b9a53f129e,3,TRUE
178,0x0c520a37648052812c80081ab3b306b9a53f129e,0x0c520a37648052812c80081ab3b306b9a53f129e,3,TRUE
179,0x0c9a83120e744533fc78c02aca5d25784ca3825d,0x0c9a83120e744533fc78c02aca5d25784ca3825d,14,TRUE
180,0x0c9cc142ee5f12767239c15c680318ca7cdb5c41,0x0c9cc142ee5f12767239c15c680318ca7cdb5c41,18,TRUE
181,0x0ccaa8ca43103fd724b9e41718f38b60e4681732,0x0ccaa8ca43103fd724b9e41718f38b60e4681732,16,TRUE
182,0x0ce1cdcfb4f2cf06812c632f8752620482f5ba7d,0x0ce1cdcfb4f2cf06812c632f8752620482f5ba7d,2,TRUE
183,0x0ce1cdcfb4f2cf06812c632f8752620482f5ba7d,0x0ce1cdcfb4f2cf06812c632f8752620482f5ba7d,2,TRUE
184,0x0cfce92a7ec414ab86d87082b91e4f8dad9246f4,0x0cfce92a7ec414ab86d87082b91e4f8dad9246f4,6,TRUE
185,0x0d10ee6c29bbb156a3b6b3765f90f5600a9a16a0,0x0d10ee6c29bbb156a3b6b3765f90f5600a9a16a0,4,TRUE
186,0x0d10ee6c29bbb156a3b6b3765f90f5600a9a16a0,0x0d10ee6c29bbb156a3b6b3765f90f5600a9a16a0,4,TRUE
187,0x0d1c127e5faca9dee68a22b303f50c7f4fed0a67,0x0d1c127e5faca9dee68a22b303f50c7f4fed0a67,18,TRUE
188,0x0d40aa09817ec45ca33396fa2fd7b2e278565240,0x0d40aa09817ec45ca33396fa2fd7b2e278565240,8,TRUE
189,0x0d40aa09817ec45ca33396fa2fd7b2e278565240,0x0d40aa09817ec45ca33396fa2fd7b2e278565240,8,TRUE
190,0x0d48e73f38df3a44650447944e29bd3bd772b55d,0x12bd6121197848f93f40bd82d4c80db4e3198990,1,FALSE
191,0x0d62158a589c3cf50adcaa21ee786f1e94c74f7f,0x0d62158a589c3cf50adcaa21ee786f1e94c74f7f,10,TRUE
192,0x0d6bb1335fa0d0970e7dba98a3bd92e0e7d2e169,0x0d6bb1335fa0d0970e7dba98a3bd92e0e7d2e169,0,TRUE
193,0x0d76461aa04e1ca42730aac61df11e4a47164e48,0x0d76461aa04e1ca42730aac61df11e4a47164e48,14,TRUE
194,0x0d77946d201ee95d272c21b3b3588e419df95586,0x0d77946d201ee95d272c21b3b3588e419df95586,11,TRUE
195,0x0dbe146db9c963bdc56d7445e293c7c3119fa2a1,0x0dbe146db9c963bdc56d7445e293c7c3119fa2a1,0,TRUE
196,0x0dc1c0cf5bc0791d9cabc9404ba7f0cca4176285,0x0dc1c0cf5bc0791d9cabc9404ba7f0cca4176285,10,TRUE
197,0x0dc76a67650d093d4ae80728b28ea681acbbcb94,0x0dc76a67650d093d4ae80728b28ea681acbbcb94,9,TRUE
198,0x0dcf16eaf5f474efc82f8c382590c7dcc7222d0c,0x16a7cf1b739fc45d7ceac90ad6a7582126db4b00,1,FALSE
199,0x0de5d7c5de7c234ef68c8e5ebc83f559fb99dad1,0x0de5d7c5de7c234ef68c8e5ebc83f559fb99dad1,2,TRUE
200,0x0e10d178333bd38285e0f12109757ce34de59acd,0x0e10d178333bd38285e0f12109757ce34de59acd,1,TRUE
201,0x0e1b34aba0fa7618666055f7f49e12625e50a50d,0x0e1b34aba0fa7618666055f7f49e12625e50a50d,13,TRUE
202,0x0e22a8484e3efe584992200200ddabcdf7c9e8c6,0x0e22a8484e3efe584992200200ddabcdf7c9e8c6,6,TRUE
203,0x0e26b2af0cad6eda72fd0d2b39cfb4d71bab4a36,0x0e26b2af0cad6eda72fd0d2b39cfb4d71bab4a36,1,TRUE
204,0x0e2e63f8534f2f0b70812d1f8a0a0a674f85515f,0x0e2e63f8534f2f0b70812d1f8a0a0a674f85515f,1,TRUE
205,0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,18,TRUE
206,0x0e8daa17e7c3bf0f9067861370a977fc76b0a5fa,0x0e8daa17e7c3bf0f9067861370a977fc76b0a5fa,0,TRUE
207,0x0e99f7d366711f8ccf05eaf871f72d37abec1937,0x0e99f7d366711f8ccf05eaf871f72d37abec1937,14,TRUE
208,0x0ea1d565c50461fe8c00d53d850327757be5a946,0x0ea1d565c50461fe8c00d53d850327757be5a946,9,TRUE
